k,age_ka,X_old,X_new,Vhat_old,Vhat_new,regime_switch,m2_ios_contribution,m2_loo_valid,m2_nit,m2_seconds,m2_parameter_shift_relative,m2_start_kind,m2_warm_start_excess_nll,m3_ios_contribution,m3_loo_valid,m3_nit,m3_seconds,m3_parameter_shift_relative,m3_start_kind,m3_warm_start_excess_nll,m4_ios_contribution,m4_loo_valid,m4_nit,m4_seconds,m4_parameter_shift_relative,m4_start_kind,m4_warm_start_excess_nll
25,79.5,1.3027924779075564,1.3312126668703277,1.421009448138566,2.4861379201564837,False,0.0001207977306187,True,1,0.0335791250000001,0.0001511718995569,full fit warm start,0.0,0.0001408253668002,True,1,0.0415404170000002,0.0004313368453676,full fit warm start,0.0,0.0014030547177283,True,70,1.9741627080000017,0.0158912011866218,full fit warm start,0.0
26,79.48,1.3312126668703277,1.3809354252734574,2.4861379201564837,-2.1136160548950844,False,0.0002197361655165,True,1,0.033454125,0.0002114580454304,full fit warm start,0.0,0.000191582285443,True,2,0.0598835839999996,0.0003368379308575,full fit warm start,0.0,0.0010626558673365,True,18,0.5170714590000003,0.0066108962483183,full fit warm start,0.0
27,79.46,1.3809354252734574,1.3386631041755557,-2.1136160548950844,-10.594017951774948,False,0.0035044760603923,True,4,0.0901449580000002,0.0029352096184623,full fit warm start,0.0,0.0052266996035852,True,5,0.1323284579999999,0.0253844326025906,full fit warm start,0.0,0.0096616776271192,True,72,2.096407874999997,0.046376870593544,full fit warm start,0.0
28,79.44,1.3386631041755557,1.1267827451400567,-10.594017951774948,-7.04893088502434,False,0.00011884213778,True,1,0.0333574589999998,0.0001404012121529,full fit warm start,0.0,0.0001330309810163,True,1,0.0417816659999994,0.0002628105720352,full fit warm start,0.0,0.0010775744218713,True,17,0.6131522920000023,0.0058272336449188,full fit warm start,0.0
29,79.42,1.1267827451400567,0.9858041274395699,-7.04893088502434,-6.236227401625949,False,4.182925199192056e-05,True,1,0.0334433330000001,8.178535412790345e-05,full fit warm start,0.0,5.443114717795794e-05,True,1,0.0415443749999999,0.0003375597168067,full fit warm start,0.0,0.0009185935263302,True,51,1.7073713330000049,0.0087773261817876,full fit warm start,0.0
30,79.4,0.9858041274395699,0.8610795794070509,-6.236227401625949,0.43881315295080103,False,0.0001941767588813,True,2,0.0474542499999999,0.000180579724162,full fit warm start,0.0,0.0002130390837411,True,2,0.059789791,0.0003207178979364,full fit warm start,0.0,0.0008853689664802,True,64,2.1197209159999986,0.0106360983753688,full fit warm start,0.0
31,79.38,0.8610795794070509,0.869855842466067,0.43881315295080103,5.889151782819169,False,2.023723255639709e-05,True,1,0.0336457079999998,5.130079351899171e-05,full fit warm start,0.0,3.8112126763856224e-05,True,1,0.0415458330000007,0.0004463337016657,full fit warm start,0.0,0.0026971225580103,True,83,2.5550752500000016,0.0337305716763142,full fit warm start,0.0
32,79.36,0.869855842466067,0.9876388781224503,5.889151782819169,-1.2752247384392401,False,0.0002345883741976,True,2,0.0476017909999999,0.000201354921595,full fit warm start,0.0,0.0002533834074487,True,2,0.0595160840000001,0.0003649898243094,full fit warm start,0.0,0.0011561163357369,True,35,1.2798625829999963,0.010060099570818,full fit warm start,0.0
33,79.34,0.9876388781224503,0.9621343833536655,-1.2752247384392401,-1.290052122147034,False,0.000193004162369,True,1,0.0334149999999997,0.0002053781808882,full fit warm start,0.0,0.0002108000518235,True,1,0.0413860829999999,0.0002401136145678,full fit warm start,0.0,0.000761574687524,True,22,0.910360875000002,0.0054775245960755,full fit warm start,0.0
34,79.32,0.9621343833536655,0.9363333409107248,-1.290052122147034,4.151132072351671,False,6.526411083118688e-05,True,1,0.0337920409999998,0.0001181802936182,full fit warm start,0.0,8.045896981201395e-05,True,1,0.0413993329999993,0.0003877189597565,full fit warm start,0.0,0.0015770844203744,True,62,1.8792627079999988,0.0219455246944184,full fit warm start,0.0
35,79.3,0.9363333409107248,1.0193559823577583,4.151132072351671,5.160722831906295,False,4.3500817423769433e-05,True,1,0.0336070830000005,9.708732363964854e-05,full fit warm start,0.0,5.313232302883719e-05,True,1,0.041370208,0.0002722918597546,full fit warm start,0.0,0.0013528515924825,True,38,1.2484079999999975,0.0137822869586594,full fit warm start,0.0
36,79.28,1.0193559823577583,1.1225704389958842,5.160722831906295,5.9128017635518,False,2.269985692615606e-05,True,1,0.0334882920000003,6.716520442374974e-05,full fit warm start,0.0,3.405727466532227e-05,True,1,0.0413532500000002,0.0003758216157961,full fit warm start,0.0,0.0017332559543552,True,42,1.1985930000000025,0.0150567184801654,full fit warm start,0.0
37,79.26,1.1225704389958842,1.2408264742669202,5.9128017635518,13.227937693328862,False,0.0079619222125284,True,7,0.1186637910000003,0.005106344043339,full fit warm start,0.0,0.0109163769068958,True,8,0.1678331670000004,0.0351424194495284,full fit warm start,0.0,0.0370141108505865,True,43,1.2743403340000017,0.0492427717120532,full fit warm start,0.0
38,79.24,1.2408264742669202,1.5053852281334974,13.227937693328862,8.954023091588214,False,0.0001512012483502,True,1,0.0334196669999995,0.0001591019119398,full fit warm start,0.0,0.0021831861309804,True,5,0.1137260410000005,0.0157646290591353,full fit warm start,0.0,0.0055932930728403,True,71,2.122512042000004,0.0288464896594261,full fit warm start,0.0
39,79.22,1.5053852281334974,1.6844656899652617,8.954023091588214,-0.8165934093287586,False,0.0002376938058308,True,2,0.0474707919999994,0.0001827261318389,full fit warm start,0.0,0.000254390830793,True,2,0.059535458,0.0002110561377482,full fit warm start,0.0,0.0013835961356991,True,23,0.9544014579999996,0.0088404889688541,full fit warm start,0.0
40,79.2,1.6844656899652617,1.6681338217786865,-0.8165934093287586,-8.475303395522648,False,0.0025741901728988,True,4,0.0897884580000001,0.0025073490327268,full fit warm start,0.0,0.0036376307931647,True,5,0.1137547919999999,0.0166769187670919,full fit warm start,0.0,0.0069408471185088,True,50,1.4937295000000006,0.0495313233101007,full fit warm start,0.0
41,79.18,1.6681338217786865,1.4986277538682335,-8.475303395522648,-8.137169704981462,False,0.0001715578720133,True,1,0.0333422089999997,0.0001693013148145,full fit warm start,0.0,0.0001842186182234,True,1,0.0414161670000003,0.0003707206461205,full fit warm start,0.0,0.0017278312966708,True,83,2.661406792000008,0.0164129784028421,full fit warm start,0.0
42,79.16,1.4986277538682335,1.3358843597686043,-8.137169704981462,7.619451141846212,False,0.0159005600497001,True,10,0.1601751670000002,0.0107416796587082,full fit warm start,0.0,0.0166161051817486,True,10,0.2044560419999994,0.0254736366786418,full fit warm start,0.0,0.0166428780992671,True,74,2.3374276250000037,0.0399904460873808,full fit warm start,0.0
43,79.14,1.3358843597686043,1.4882733826055285,7.619451141846212,7.881200894446727,False,0.003437292336998,True,5,0.0897860000000001,0.0033659540610746,full fit warm start,0.0,0.0048701120949399,True,5,0.1137509579999997,0.0226565126451583,full fit warm start,0.0,0.010234287519832,True,60,1.9316242920000093,0.0400899861824163,full fit warm start,0.0
44,79.12,1.4882733826055285,1.645897400494463,7.881200894446727,-4.182793392531914,False,0.0002803519688066,True,2,0.0474597499999998,0.0002287688108784,full fit warm start,0.0,0.0003476997035876,True,2,0.0595320419999998,0.0009073320884356,full fit warm start,0.0,0.0037035171752943,True,66,2.075036541000003,0.0329995626297273,full fit warm start,0.0
45,79.1,1.645897400494463,1.5622415326438248,-4.182793392531914,-1.245768908647471,False,0.0003788478932018,True,2,0.0477912499999995,0.0002646199866825,full fit warm start,0.0,0.0004211732423806,True,2,0.0596477499999998,0.0009549472670336,full fit warm start,0.0,0.0026083778201164,True,53,1.8813176670000047,0.0210009552107572,full fit warm start,0.0
46,79.08,1.5622415326438248,1.5373261544708754,-1.245768908647471,0.7480370339147058,False,0.0003578497854643,True,2,0.0475209590000007,0.0003017761084442,full fit warm start,0.0,0.0021174843092621,True,5,0.1140596250000003,0.0145142515367082,full fit warm start,0.0,0.0031520921171042,True,78,2.4106083749999954,0.0274705978204724,full fit warm start,0.0
47,79.06,1.5373261544708754,1.5522868951491695,0.7480370339147058,3.350535514148012,False,0.0034022122272929,True,3,0.0757251249999999,0.0028678954816639,full fit warm start,0.0,0.0048380468645485,True,5,0.1320412910000001,0.0231640280575044,full fit warm start,0.0,0.0065221366407346,True,49,1.684603999999993,0.0425391472159125,full fit warm start,0.0
48,79.04,1.5522868951491695,1.6192976054321297,3.350535514148012,4.958143005150628,False,0.0061760105232222,True,5,0.089635458,0.0038361585260627,full fit warm start,0.0,0.008119764177572,True,5,0.1319191249999995,0.0270355889095935,full fit warm start,0.0,0.0144608589430306,True,66,2.2708161250000103,0.0606818444694205,full fit warm start,0.0
49,79.02,1.6192976054321297,1.7184604655351423,4.958143005150628,0.3700412449413104,False,0.0003039475476263,True,2,0.0474936250000004,0.000263415027613,full fit warm start,0.0,0.0015743033495065,True,4,0.1138471250000003,0.0114943647400796,full fit warm start,0.0,0.0050342905995597,True,70,2.140485625000011,0.0339958708541747,full fit warm start,0.0
50,79.0,1.7184604655351423,1.7258612904339685,0.3700412449413104,-1.885118973948119,False,0.0013123499699596,True,4,0.0896581249999997,0.0016395447326214,full fit warm start,0.0,0.0015073530959255,True,4,0.1140171250000001,0.0111715826628285,full fit warm start,0.0,0.003394105835158,True,17,0.7656552500000089,0.0125602906189603,full fit warm start,0.0
51,78.98,1.7258612904339685,1.6881589109550061,-1.885118973948119,-1.923546748353555,False,0.0015694510935357,True,4,0.0896515840000002,0.0018068163954413,full fit warm start,0.0,0.0018252466651249,True,4,0.1143998750000001,0.0122228252806512,full fit warm start,0.0,0.0036052942385951,True,53,1.4933182500000015,0.0243794478611027,full fit warm start,0.0
52,78.96,1.6881589109550061,1.649687975987935,-1.923546748353555,3.6169231889692677,False,0.008713677170828,True,5,0.1175472500000003,0.0048594326431549,full fit warm start,0.0,0.010418864960731,True,5,0.1323444999999994,0.0274580584691735,full fit warm start,0.0,0.0138028047304579,True,80,2.168263749999994,0.0607095084696751,full fit warm start,0.0
53,78.94,1.649687975987935,1.7220264397673204,3.6169231889692677,1.6339628255366279,False,0.0035618754013464,True,4,0.0755015409999995,0.0028577983890212,full fit warm start,0.0,0.0048966522450073,True,5,0.1141293330000001,0.0224282010390312,full fit warm start,0.0,0.0100342215236959,True,58,1.6141884170000085,0.0516462978457625,full fit warm start,0.0
54,78.92,1.7220264397673204,1.754705696278053,1.6339628255366279,0.26434108622941377,False,0.0038439268050174,True,5,0.0901545409999995,0.0029468284175249,full fit warm start,0.0,0.0048159299141135,True,5,0.1139974160000001,0.020342551517727,full fit warm start,0.0,0.0091068314942517,True,62,2.202191124999999,0.0477676797401465,full fit warm start,0.0
55,78.9,1.754705696278053,1.7599925180026412,0.26434108622941377,0.013253810548130573,False,0.0044776563879671,True,5,0.0903974170000001,0.0032109712172425,full fit warm start,0.0,0.0107042026964254,True,11,0.2418507500000002,0.1006749788370041,full fit warm start,0.0,0.0093630478540562,True,56,1.834003832999997,0.0480840107965619,full fit warm start,0.0
56,78.88,1.7599925180026412,1.7602575942136038,0.013253810548130573,-2.570629368895161,False,0.0011931827452156,True,4,0.0898198750000007,0.0015228048320996,full fit warm start,0.0,0.0014560613616527,True,5,0.1320703339999998,0.0100426924225436,full fit warm start,0.0,0.0037216662363932,True,61,1.9619807919999912,0.0230792443924592,full fit warm start,0.0
57,78.86,1.7602575942136038,1.7088450068357006,-2.570629368895161,-3.123728471776932,False,0.0003677245106272,True,2,0.0475266249999997,0.0002479002027972,full fit warm start,0.0,0.000387675472993,True,2,0.0595983750000002,0.0007229428530432,full fit warm start,0.0,0.0028255253288582,True,21,0.881491957999998,0.011154546254136,full fit warm start,0.0
58,78.84,1.7088450068357006,1.646370437400162,-3.123728471776932,-0.7746633828885408,False,0.0024691814549333,True,4,0.1030636659999997,0.0024195698695423,full fit warm start,0.0,0.0030885758779573,True,5,0.1141262910000007,0.0184184692021419,full fit warm start,0.0,0.0042374888798391,True,50,1.4172113329999974,0.0288942241635257,full fit warm start,0.0
59,78.82,1.646370437400162,1.6308771697423912,-0.7746633828885408,2.691715552805496,False,0.0055254311719918,True,4,0.0912979170000003,0.0037249339180875,full fit warm start,0.0,0.0068995458338334,True,4,0.113939459,0.0227760356420307,full fit warm start,0.0,0.009453776572097,True,52,1.9544462500000035,0.0510006046236634,full fit warm start,0.0
60,78.8,1.6308771697423912,1.684711480798501,2.691715552805496,-5.4116246886199315,False,0.0001786858538461,True,1,0.0335176249999999,0.0001831670466359,full fit warm start,0.0,0.0012519846043894,True,4,0.1139767919999998,0.0117899293608943,full fit warm start,0.0,0.0031240530608251,True,80,2.2473814169999997,0.030567552918714,full fit warm start,0.0
61,78.78,1.684711480798501,1.5764789870261025,-5.4116246886199315,-6.873347141611164,False,0.0001969268495614,True,1,0.0333750000000003,0.0001912126512555,full fit warm start,0.0,0.0002076444405458,True,1,0.0414320000000003,0.0003424368262615,full fit warm start,0.0,0.0017198221906302,True,66,2.2236671250000057,0.0171167525840575,full fit warm start,0.0
62,78.76,1.5764789870261025,1.4390120441938792,-6.873347141611164,-1.4589894554388305,False,0.0003730628040967,True,2,0.047538834,0.0002545529393921,full fit warm start,0.0,0.0004025340643893,True,2,0.0596189589999998,0.0006937163553894,full fit warm start,0.0,0.0017238858616739,True,19,0.5907313749999901,0.0072019311944913,full fit warm start,0.0
63,78.74,1.4390120441938792,1.4098322550851026,-1.4589894554388305,-1.803373953891052,False,0.000237311083024,True,1,0.0333724579999996,0.0002188575431682,full fit warm start,0.0,0.0002507231250965,True,1,0.0414195420000007,0.0002490396035457,full fit warm start,0.0,0.0012176850963174,True,18,0.8094335419999936,0.0070830158578998,full fit warm start,0.0
64,78.72,1.4098322550851026,1.3737647760072815,-1.803373953891052,-6.90906637175972,False,7.046715582870178e-05,True,1,0.0333263340000007,9.1374807951449e-05,full fit warm start,0.0,0.0018114490558773,True,4,0.0961009160000001,0.0136089321098614,full fit warm start,0.0,0.0021550943773971,True,56,1.611631542000012,0.0261402168776795,full fit warm start,0.0
65,78.7,1.3737647760072815,1.2355834485720871,-6.90906637175972,0.8251577883949146,False,0.0002785141897749,True,2,0.0478935830000004,0.0002406399815204,full fit warm start,0.0,0.0003134870541359,True,2,0.0596367909999999,0.000769970083013,full fit warm start,0.0,0.0012960238533952,True,35,1.0569676249999986,0.0080174526031222,full fit warm start,0.0
66,78.68,1.2355834485720871,1.2520866043399854,0.8251577883949146,4.250625306014699,False,5.946855418947905e-05,True,1,0.0335255830000003,9.845807192989376e-05,full fit warm start,0.0,8.711586206944233e-05,True,1,0.0415541250000002,0.0005716359780314,full fit warm start,0.0,0.0016792656550985,True,31,0.9329268329999962,0.013601830335364,full fit warm start,0.0
67,78.66,1.2520866043399854,1.3370991104602794,4.250625306014699,2.3371646802243573,False,0.0001471301749176,True,1,0.0334716660000005,0.0001734129602404,full fit warm start,0.0,0.000159679634351,True,1,0.0414200410000002,0.0003025936037597,full fit warm start,0.0,0.0012876481798609,True,55,1.5938070840000051,0.0132247505042561,full fit warm start,0.0
68,78.64,1.3370991104602794,1.3838424040647666,2.3371646802243573,-9.258402981977643,False,0.0022634206765665,True,5,0.089864125,0.0023519452800378,full fit warm start,0.0,0.0037073990100164,True,6,0.1325369580000002,0.0220896122561129,full fit warm start,0.0,0.0128074320137603,True,65,1.8825851250000056,0.0603906647500848,full fit warm start,0.0
69,78.62,1.3838424040647666,1.1986743444252137,-9.258402981977643,-7.020297736282677,False,0.0001070562548695,True,1,0.0335119999999999,0.0001300003925386,full fit warm start,0.0,0.0001203565003518,True,1,0.0414786669999998,0.0003364725019324,full fit warm start,0.0,0.001097924986062,True,32,1.2695419590000083,0.0071601986759738,full fit warm start,0.0
70,78.6,1.1986743444252137,1.0582683896995602,-7.020297736282677,1.0287745950982252,False,0.0002264709702175,True,2,0.0473793750000002,0.0002080412332676,full fit warm start,0.0,0.0002488528214175,True,2,0.0596274169999997,0.0005321999455696,full fit warm start,0.0,0.0011039971053317,True,41,1.1486149170000033,0.0087614841214099,full fit warm start,0.0
71,78.58,1.0582683896995602,1.0788438816015247,1.0287745950982252,5.338115419612821,False,2.654518959976926e-05,True,1,0.0334331669999992,6.900716702833781e-05,full fit warm start,0.0,4.699097460436619e-05,True,1,0.0415468749999998,0.0005050880776226,full fit warm start,0.0,0.0019365398223016,True,23,0.7626943329999989,0.0164433385017272,full fit warm start,0.0
72,78.56,1.0788438816015247,1.185606189993781,5.338115419612821,0.84275885296754,False,0.0002058045830515,True,2,0.0475531670000002,0.0001841895612551,full fit warm start,0.0,0.0002146062701373,True,2,0.059708582999999,0.000206651507777,full fit warm start,0.0,0.0010829604742648,True,23,0.8814896669999968,0.0077818379806421,full fit warm start,0.0
73,78.54,1.185606189993781,1.202461367053132,0.84275885296754,-6.448397650221915,False,4.456843162436997e-05,True,1,0.0333925829999994,7.806430657986164e-05,full fit warm start,0.0,7.5121755267471e-05,True,1,0.0414203329999995,0.000589957964245,full fit warm start,0.0,0.0024678143204415,True,36,1.2219607080000117,0.017168099747736,full fit warm start,0.0
74,78.52,1.202461367053132,1.0734934140486936,-6.448397650221915,3.8822152728940296,False,0.0016650419599106,True,5,0.089804666,0.0029514523024648,full fit warm start,0.0,0.0021512180856895,True,5,0.1138895410000007,0.0136357374596478,full fit warm start,0.0,0.0023987023526466,True,33,1.0023237500000022,0.0142330455040861,full fit warm start,0.0
75,78.5,1.0734934140486936,1.1511377195065742,3.8822152728940296,5.68143074705727,False,2.586164072315711e-05,True,1,0.0334132919999996,6.996130130938044e-05,full fit warm start,0.0,4.219760235413261e-05,True,1,0.0418612500000001,0.0004668963014208,full fit warm start,0.0,0.0018505945287685,True,37,1.1535414169999996,0.0155160085198573,full fit warm start,0.0
76,78.48,1.1511377195065742,1.2647663344477196,5.68143074705727,-0.856774907086888,False,0.000229019880515,True,2,0.0474449999999997,0.0001938023988161,full fit warm start,0.0,0.0002477457441658,True,2,0.0649285409999986,0.000322564083155,full fit warm start,0.0,0.001078865616543,True,38,1.2549458750000042,0.0075632395880941,full fit warm start,0.0
77,78.46,1.2647663344477196,1.2476308363059818,-0.856774907086888,-0.5683673452619553,False,0.0002150739318511,True,1,0.0333527079999997,0.00021365544714,full fit warm start,0.0,0.0002270834950066,True,1,0.041457458,0.0002340399178804,full fit warm start,0.0,0.0009880044601549,True,16,0.5292804580000023,0.0062386770297122,full fit warm start,0.0
78,78.44,1.2476308363059818,1.2362634894007427,-0.5683673452619553,-10.82641560977453,False,0.0026431621655067,True,6,0.1035617499999999,0.0024476563316564,full fit warm start,0.0,0.0044960165125544,True,4,0.1139321669999997,0.0254201013724831,full fit warm start,0.0,0.0139899698534566,True,58,1.9717857499999951,0.0452886810424956,full fit warm start,0.0
79,78.42,1.2362634894007427,1.019735177205252,-10.82641560977453,-9.02117113609988,False,9.479955974045497e-05,True,1,0.033305833,0.0001231211710439,full fit warm start,0.0,9.895014851801776e-05,True,1,0.0416040419999994,0.0004420923007766,full fit warm start,0.0,0.0012346882548799,True,39,1.4322022079999923,0.0084524821101248,full fit warm start,0.0
80,78.4,1.019735177205252,0.8393117544832545,-9.02117113609988,-2.5665118459085257,False,0.0002208203694737,True,2,0.0473849589999995,0.0001915930227853,full fit warm start,0.0,0.0002380347591541,True,2,0.0605350419999997,0.0002134202562518,full fit warm start,0.0,0.000734621927918,True,16,0.768620624999997,0.0049264180890952,full fit warm start,0.0
81,78.38,0.8393117544832545,0.7879815175650839,-2.5665118459085257,1.3311088903756874,False,0.0001925946967036,True,1,0.0333012080000001,0.0002054954400129,full fit warm start,0.0,0.0002043387801258,True,1,0.041584499999999,0.000250760612332,full fit warm start,0.0,0.0007637445162713,True,33,0.9307887920000012,0.0079487932813213,full fit warm start,0.0
82,78.36,0.7879815175650839,0.8146036953725977,1.3311088903756874,5.761881090476195,False,2.411238385446879e-05,True,1,0.0336291659999998,5.710663707356587e-05,full fit warm start,0.0,3.742662943340136e-05,True,1,0.0414703750000011,0.0003681174801452,full fit warm start,0.0,0.002346947904912,True,85,2.3292670410000085,0.0355413971938974,full fit warm start,0.0
83,78.34,0.8146036953725977,0.9298413171821216,5.761881090476195,-1.5361317383796536,False,0.0002273290351393,True,2,0.0476732499999998,0.0001994437868334,full fit warm start,0.0,0.0002484283681951,True,2,0.0597226659999989,0.0003896490591833,full fit warm start,0.0,0.0012094058730851,True,45,1.519299791999984,0.0110169637343881,full fit warm start,0.0
84,78.32,0.9298413171821216,0.8991186824145285,-1.5361317383796536,-2.1709176063606783,False,0.000168867277444,True,1,0.0333355839999995,0.0001955606353331,full fit warm start,0.0,0.0001809520041868,True,1,0.0414857909999994,0.0002376318392218,full fit warm start,0.0,0.0007531646993075,True,31,1.077713082999992,0.0068158565481013,full fit warm start,0.0
85,78.3,0.8991186824145285,0.855700330287315,-2.1709176063606783,-2.9680758468560553,False,0.0001311053570689,True,1,0.0334079169999999,0.0001720407655967,full fit warm start,0.0,0.0001472313461792,True,1,0.04149475,0.0002689937634121,full fit warm start,0.0,0.0007817185298422,True,66,2.0526097919999984,0.0120093011902815,full fit warm start,0.0
86,78.28,0.855700330287315,0.7963388133501939,-2.9680758468560553,-1.7681619941194882,False,0.0001825442492173,True,1,0.0334070830000001,0.0002029360632018,full fit warm start,0.0,0.0001977164817663,True,1,0.0415151249999983,0.000225107189307,full fit warm start,0.0,0.0006377039468663,True,27,0.8589904160000117,0.0052126121445878,full fit warm start,0.0
87,78.26,0.7963388133501939,0.7609755734678041,-1.7681619941194882,3.1989554837931644,False,0.0001206683287153,True,1,0.0333403329999999,0.0001586386204969,full fit warm start,0.0,0.0001321993150522,True,1,0.0415688749999993,0.000289371993651,full fit warm start,0.0,0.0011898796286509,True,56,1.754160000000013,0.0238266380466471,full fit warm start,0.0
88,78.24,0.7609755734678041,0.8249546831436674,3.1989554837931644,-2.357441599579979,False,0.0002040009738681,True,1,0.0333363330000002,0.0002144228412391,full fit warm start,0.0,0.0002222192450274,True,1,0.0415248750000003,0.0003382884186896,full fit warm start,0.0,0.0011002559762607,True,40,1.3415185829999814,0.0117927396786272,full fit warm start,0.0
89,78.22,0.8249546831436674,0.7778058511520678,-2.357441599579979,-6.961118215605122,False,1.3724303272066862e-05,True,1,0.0334892079999997,6.992084394373236e-05,full fit warm start,0.0,2.1302914027909736e-05,True,1,0.041501041,0.0004395032122216,full fit warm start,0.0,0.0030453116690476,True,82,2.5382082499999967,0.0367920101812103,full fit warm start,0.0
90,78.2,0.7778058511520678,0.6385834868399654,-6.961118215605122,5.861633450059234,False,8.972733458678661e-05,True,1,0.0332665829999996,0.0001139181270615,full fit warm start,0.0,0.0001138963210975,True,1,0.0414535410000009,0.0004853194215102,full fit warm start,0.0,0.0050067441564034,True,50,1.5164943749999793,0.0461907252112682,full fit warm start,0.0
91,78.18,0.6385834868399654,0.75581615584115,5.861633450059234,13.704214657047652,False,0.0017041830430688,True,3,0.061503375,0.0005597316427693,full fit warm start,0.0,0.0113385824276566,True,17,0.3499584589999998,0.1212131599648052,full fit warm start,0.0,0.0275897889661003,True,82,2.2703075419999834,0.1037647443186042,full fit warm start,0.0
92,78.16,0.75581615584115,1.029900448982103,13.704214657047652,3.0408105524852846,False,0.000425108687438,True,2,0.0474613329999993,0.000266318940782,full fit warm start,0.0,0.0004425541007178,True,2,0.0597620420000009,0.0003156716770871,full fit warm start,0.0,0.0013956693275924,True,19,0.5679004169999757,0.0090443707753928,full fit warm start,0.0
93,78.14,1.029900448982103,1.0907166600318088,3.0408105524852846,2.726363699795309,False,0.0001466526085063,True,1,0.0333533750000007,0.0001796262379164,full fit warm start,0.0,0.0001606708217036,True,1,0.0414782919999989,0.0002629716780482,full fit warm start,0.0,0.000979446422836,True,30,0.8833511670000007,0.0093635286837582,full fit warm start,0.0
94,78.12,1.0907166600318088,1.145243934027715,2.726363699795309,-0.18598018581403863,False,0.0002369809981739,True,1,0.0332877079999995,0.0002278843890776,full fit warm start,0.0,0.0001888073476767,True,2,0.0596079160000009,0.0002128217654778,full fit warm start,0.0,0.0009703750604459,True,27,0.7607203329999948,0.0067235235232562,full fit warm start,0.0
95,78.1,1.145243934027715,1.1415243303114342,-0.18598018581403863,1.832399330682355,False,0.0001552127508688,True,1,0.0334561249999998,0.0001832303757525,full fit warm start,0.0,0.0001706066478872,True,1,0.0415229579999998,0.0003068530825556,full fit warm start,0.0,0.0008962481633441,True,21,0.8860159999999837,0.0073705343271341,full fit warm start,0.0
96,78.08,1.1415243303114342,1.1781723169250813,1.832399330682355,5.3495616396672,False,3.349691756593387e-05,True,1,0.033279416,7.333709060528596e-05,full fit warm start,0.0,5.5339840233870063e-05,True,1,0.0414953330000003,0.0005420030833535,full fit warm start,0.0,0.0020246467885032,True,39,1.4468854159999864,0.0158440618584868,full fit warm start,0.0
97,78.06,1.1781723169250813,1.2851635497184253,5.3495616396672,6.009846298764199,False,4.436535421037391e-05,True,1,0.0333030409999999,8.135388927234237e-05,full fit warm start,0.0,6.180730005755919e-05,True,1,0.0415343749999994,0.0005660751221542,full fit warm start,0.0,0.0023503034616192,True,31,1.055255208999995,0.0148850198630724,full fit warm start,0.0
98,78.04,1.2851635497184253,1.4053604756937093,6.009846298764199,7.346320972773013,False,0.0022651552923638,True,5,0.1036957499999999,0.0026324696532757,full fit warm start,0.0,0.0033302672739488,True,6,0.1499554580000008,0.018980719072521,full fit warm start,0.0,0.0062710402730687,True,24,1.103793459000002,0.0200122593183628,full fit warm start,0.0
99,78.02,1.4053604756937093,1.5522868951491695,7.346320972773013,3.5581961725901223,False,0.0001039834798923,True,1,0.0333851250000005,0.0001137956629651,full fit warm start,0.0,0.0001263349035318,True,1,0.0414234160000006,0.0005113520674553,full fit warm start,0.0,0.0035218713494402,True,82,2.5266297080000015,0.0309335684068041,full fit warm start,0.0
100,78.0,1.5522868951491695,1.623450818600972,3.5581961725901223,-2.7769302774360627,False,0.000232146204218,True,1,0.0333468339999996,0.0002127522578589,full fit warm start,0.0,0.0002486047526266,True,1,0.0414564580000007,0.0002770173421953,full fit warm start,0.0,0.0013552131758536,True,23,0.9269043750000208,0.0080261169634938,full fit warm start,0.0
101,77.98,1.623450818600972,1.5679122130522507,-2.7769302774360627,-9.348839388939666,False,0.0031020124240814,True,5,0.0897674999999997,0.0028036889566351,full fit warm start,0.0,0.0043780935138029,True,4,0.1139325830000004,0.018953351882803,full fit warm start,0.0,0.0063205085139994,True,74,2.042509249999995,0.0476527145183417,full fit warm start,0.0
102,77.96,1.5679122130522507,1.3809354252734574,-9.348839388939666,-4.499265037874611,False,0.0003487145612495,True,2,0.0474180830000001,0.0002305438280267,full fit warm start,0.0,0.0003589037938711,True,2,0.0595720410000009,0.0002819425466871,full fit warm start,0.0,0.0016214071350262,True,15,0.7357930839999938,0.007868813510682,full fit warm start,0.0
103,77.94,1.3809354252734574,1.2909501245159651,-4.499265037874611,0.04146968803699913,False,0.0002316190164761,True,2,0.0474890830000003,0.0002021308751164,full fit warm start,0.0,0.0002561103179097,True,2,0.0595032079999988,0.0006068265193792,full fit warm start,0.0,0.0011637171114289,True,26,0.7853132080000194,0.0065185661622637,full fit warm start,0.0
104,77.92,1.2909501245159651,1.2917795182767051,0.04146968803699913,-2.893402438819659,False,0.0001835031432757,True,1,0.0333795419999987,0.0001942825347323,full fit warm start,0.0,0.0001974196318434,True,1,0.0414603749999997,0.0003216944840891,full fit warm start,0.0,0.0009288614645055,True,26,1.076061334000002,0.0063219099181683,full fit warm start,0.0
105,77.9,1.2917795182767051,1.233911469500312,-2.893402438819659,-3.236713665796964,False,0.0001794889341852,True,1,0.0332911249999998,0.0001916190442063,full fit warm start,0.0,0.0001947981216803,True,1,0.0413928329999997,0.0002576643655754,full fit warm start,0.0,0.0009151684205099,True,45,1.277549792000002,0.0064976299272414,full fit warm start,0.0
